id_detalle_venta,cantidad,precio_unitario,subtotal,VENTA_id_venta,PRODUCTO_id_producto
3282,1,239.29,239.29,1337,71
3283,1,66.6,66.6,1338,96
3284,3,244.34,733.02,1339,106
3285,5,113.9,569.5,1339,17
3286,1,148.14,148.14,1340,83
3287,5,115.18,575.9,1341,81
3288,3,86.29,258.87,1342,91
3289,2,233.93,467.86,1342,72
3290,3,90.58,271.74,1342,47
3291,4,222.12,888.48,1342,101
3292,3,178.91,536.73,1343,9
3293,2,59.63,119.26,1344,19
3294,5,20.86,104.3,1344,67
3295,6,255.63,1533.78,1345,76
3296,1,196.59,196.59,1345,1
3297,3,199.03,597.09,1346,73
3298,3,58.24,174.72,1346,90
3299,6,226.72,1360.32,1346,56
3300,5,61.89,309.45,1346,42
3301,1,180.25,180.25,1347,111
3302,1,124.42,124.42,1347,109
3303,6,96.73,580.38,1348,57
3304,1,80.96,80.96,1349,68
3305,2,229.37,458.74,1349,104
3306,2,4.31,8.62,1350,43
3307,2,114.8,229.6,1351,31
3308,5,118.38,591.9,1351,81
3309,4,71.46,285.84,1351,105
3310,6,129.03,774.18,1352,102
3311,1,6.28,6.28,1352,94
3312,6,240.23,1441.38,1352,69
3313,5,106.02,530.1,1352,65
3314,2,5.08,10.16,1353,13
3315,3,169.85,509.55,1353,9
3316,4,198.69,794.76,1353,1
3317,2,59.61,119.22,1354,90
3318,3,206.05,618.15,1354,73
3319,2,183.54,367.08,1354,51
3320,2,203.92,407.84,1355,70
3321,4,77.73,310.92,1355,68
3322,5,61.06,305.3,1355,90
3323,2,42.18,84.36,1356,11
3324,5,142.16,710.8,1356,83
3325,5,252.24,1261.2,1356,106
3326,2,81.68,163.36,1357,68
3327,6,239.59,1437.54,1357,88
3328,6,47.14,282.84,1358,40
3329,6,25.39,152.34,1358,53
3330,4,117.76,471.04,1358,82
3331,2,237.11,474.22,1358,16
3332,6,223.26,1339.56,1359,95
3333,5,241.31,1206.55,1359,108
3334,1,177.31,177.31,1359,75
3335,5,95.89,479.45,1360,47
3336,5,116.28,581.4,1360,81
3337,6,52.91,317.46,1360,61
3338,1,42.71,42.71,1360,44
3339,1,89.74,89.74,1361,47
3340,2,42,84,1361,15
3341,3,188.04,564.12,1362,3
3342,3,197.93,593.79,1363,55
3343,5,137.69,688.45,1363,8
3344,3,162.2,486.6,1364,98
3345,6,43.28,259.68,1364,44
3346,3,6.89,20.67,1364,94
3347,4,52.72,210.88,1365,110
3348,2,222.63,445.26,1365,104
3349,1,167.67,167.67,1366,107
3350,6,22.31,133.86,1366,52
3351,1,24.27,24.27,1366,20
3352,6,44.6,267.6,1367,11
3353,5,158.36,791.8,1367,30
3354,2,163.35,326.7,1367,37
3355,2,22.33,44.66,1367,67
3356,4,183,732,1368,1
3357,6,153.41,920.46,1369,74
3358,4,259.09,1036.36,1369,58
3359,4,123.56,494.24,1369,102
3360,4,52.82,211.28,1370,114
3361,4,246.62,986.48,1370,23
3362,5,244.53,1222.65,1370,76
3363,3,52.82,158.46,1371,114
3364,6,41.67,250.02,1371,15
3365,2,246.62,493.24,1371,23
3366,5,247.3,1236.5,1372,62
3367,3,25.31,75.93,1373,14
3368,2,12.41,24.82,1373,36
3369,1,231.35,231.35,1373,71
3370,4,166.95,667.8,1374,87
3371,1,60.76,60.76,1374,42
3372,6,105.3,631.8,1374,22
3373,1,138.21,138.21,1374,50
3374,6,13.16,78.96,1375,41
3375,1,167.88,167.88,1375,87
3376,3,257.57,772.71,1375,88
3377,1,22.43,22.43,1375,100
3378,2,160.39,320.78,1376,60
3379,1,129.03,129.03,1377,102
3380,2,6.28,12.56,1377,94
3381,5,185.86,929.3,1377,78
3382,2,12.81,25.62,1378,41
3383,1,105.33,105.33,1378,48
3384,3,200.18,600.54,1378,78
3385,4,67.02,268.08,1379,105
3386,5,141.84,709.2,1379,50
3387,3,115.83,347.49,1379,2
3388,3,27.72,83.16,1379,14
3389,1,27.28,27.28,1380,53
3390,6,46.76,280.56,1380,40
3391,4,65.85,263.4,1380,64
3392,3,143.52,430.56,1381,74
3393,1,148.46,148.46,1381,83
3394,2,106.58,213.16,1382,48
3395,2,209.66,419.32,1382,70
3396,4,204.13,816.52,1382,34
3397,3,141.27,423.81,1383,49
3398,4,102.29,409.16,1383,65
3399,1,133.62,133.62,1383,50
3400,5,115.83,579.15,1384,2
3401,1,106.58,106.58,1385,48
3402,6,44.93,269.58,1385,4
3403,4,240.87,963.48,1385,104
3404,4,31.22,124.88,1385,66
3405,4,237.39,949.56,1386,45
3406,2,126.46,252.92,1386,109
3407,2,6.89,13.78,1387,94
3408,3,22.43,67.29,1387,100
3409,1,24.88,24.88,1388,20
3410,1,44.09,44.09,1388,11
3411,6,87.78,526.68,1388,91
3412,2,62.88,125.76,1389,96
3413,3,132.88,398.64,1390,93
3414,1,126.6,126.6,1391,93
3415,1,246.55,246.55,1391,62
3416,6,182.63,1095.78,1392,89
3417,3,53.83,161.49,1392,113
3418,5,10.44,52.2,1393,84
3419,4,134.96,539.84,1394,93
3420,5,12.79,63.95,1395,36
3421,1,248.28,248.28,1395,12
3422,5,234.92,1174.6,1396,76
3423,3,122.85,368.55,1396,2
3424,2,242.71,485.42,1396,92
3425,1,204,204,1397,95
3426,4,12.98,51.92,1397,41
3427,1,239.6,239.6,1397,56
3428,1,5.19,5.19,1398,13
3429,4,86.81,347.24,1398,47
3430,3,139.46,418.38,1398,38
3431,3,57.78,173.34,1399,113
3432,3,60.07,180.21,1400,19
3433,3,66.6,199.8,1400,96
3434,3,57.55,172.65,1401,114
3435,2,26.85,53.7,1401,14
3436,2,183,366,1402,1
3437,4,136.77,547.08,1402,50
3438,5,143.19,715.95,1402,49
3439,2,103.88,207.76,1403,22
3440,3,154.9,464.7,1403,63
3441,2,249.6,499.2,1403,80
3442,3,246.13,738.39,1403,92
3443,1,187.11,187.11,1404,10
3444,3,213.6,640.8,1404,70
3445,6,12.91,77.46,1404,41
3446,5,55.51,277.55,1405,32
3447,2,68.46,136.92,1406,64
3448,1,45.02,45.02,1406,11
3449,3,6.54,19.62,1406,94
3450,1,183.1,183.1,1406,107
3451,1,116.38,116.38,1407,17
3452,4,21.09,84.36,1407,18
3453,2,230.33,460.66,1407,58
3454,2,251.94,503.88,1407,71
3455,1,202.39,202.39,1408,1
3456,4,247.67,990.68,1408,76
3457,1,238.84,238.84,1408,56
3458,4,19.98,79.92,1409,52
3459,1,21.09,21.09,1409,18
3460,3,58.38,175.14,1410,39
3461,4,116.43,465.72,1410,31
3462,6,52.92,317.52,1410,114
3463,6,175.94,1055.64,1410,89
3464,5,250.7,1253.5,1411,23
3465,5,237.95,1189.75,1411,69
3466,2,46.57,93.14,1411,11
3467,1,114.8,114.8,1412,31
3468,4,12.42,49.68,1412,41
3469,2,132.77,265.54,1413,109
3470,4,25.64,102.56,1413,97
3471,1,61.73,61.73,1413,19
3472,6,51.57,309.42,1413,32
3473,3,111.92,335.76,1414,82
3474,2,180.47,360.94,1414,51
3475,6,10.3,61.8,1414,84
3476,4,95.38,381.52,1414,57
3477,6,156.75,940.5,1415,30
3478,6,136.04,816.24,1415,50
3479,1,236.56,236.56,1416,28
3480,2,98.98,197.96,1417,48
3481,6,12.98,77.88,1417,41
3482,4,65.64,262.56,1418,96
3483,2,56.09,112.18,1418,5
3484,4,226.48,905.92,1418,62
3485,4,14.29,57.16,1419,21
3486,2,98.1,196.2,1420,6
3487,5,237.1,1185.5,1421,88
3488,2,59.61,119.22,1421,90
3489,6,247.64,1485.84,1421,92
3490,1,157.76,157.76,1422,33
3491,1,156.67,156.67,1422,30
3492,1,30.59,30.59,1422,66
3493,2,119.25,238.5,1423,17
3494,4,182.73,730.92,1423,9
3495,2,62.2,124.4,1423,90
3496,3,207.98,623.94,1423,95
3497,4,52.86,211.44,1424,61
3498,3,142.92,428.76,1424,63
3499,5,76.98,384.9,1424,54
3500,1,222.05,222.05,1425,62
3501,3,24.64,73.92,1425,20
3502,4,156.32,625.28,1425,49
3503,2,77.46,154.92,1426,59
3504,6,155.62,933.72,1426,49
3505,1,52.36,52.36,1426,114
3506,4,198.02,792.08,1426,70
3507,1,214.72,214.72,1427,95
3508,5,242.72,1213.6,1427,80
3509,4,57.76,231.04,1428,5
3510,3,239.59,718.77,1429,88
3511,1,13.53,13.53,1430,41
3512,2,235.22,470.44,1431,108
3513,4,252.33,1009.32,1431,80
3514,4,214.72,858.88,1432,95
3515,4,233.16,932.64,1432,72
3516,4,221.46,885.84,1432,55
3517,5,232.01,1160.05,1433,12
3518,4,5.06,20.24,1433,13
3519,6,237.95,1427.7,1434,69
3520,4,240.14,960.56,1435,88
3521,6,251.21,1507.26,1435,58
3522,4,238.12,952.48,1436,92
3523,3,41.67,125.01,1437,15
3524,4,258.16,1032.64,1437,45
3525,2,89.16,178.32,1438,103
3526,6,183.74,1102.44,1439,78
3527,6,99.68,598.08,1439,65
3528,6,233.93,1403.58,1439,72
3529,1,171.22,171.22,1439,107
3530,3,148.6,445.8,1440,37
3531,6,148.04,888.24,1441,74
3532,2,73.08,146.16,1441,59
3533,3,252.24,756.72,1441,106
3534,2,14,28,1441,21
3535,2,55.72,111.44,1442,19
3536,1,103.9,103.9,1442,22
3537,5,246.62,1233.1,1442,23
3538,4,59.61,238.44,1443,90
3539,5,143.56,717.8,1444,27
3540,4,183.85,735.4,1445,111
3541,4,56.26,225.04,1445,5
3542,5,194.52,972.6,1445,1
3543,4,171.23,684.92,1445,33
3544,2,247.64,495.28,1446,92
3545,4,218.48,873.92,1446,55
3546,4,204,816,1447,95
3547,3,155.96,467.88,1447,87
3548,4,211.39,845.56,1447,73
3549,4,171.5,686,1448,98
3550,4,60.77,243.08,1448,90
3551,4,244.26,977.04,1449,23
3552,4,172.83,691.32,1449,9
3553,5,20.07,100.35,1449,86
3554,2,238.12,476.24,1450,92
3555,4,220.36,881.44,1450,104
3556,4,233.21,932.84,1450,72
3557,2,205.33,410.66,1451,95
3558,3,181.02,543.06,1451,75
3559,2,76.98,153.96,1451,68
3560,5,13.16,65.8,1452,41
3561,4,157.61,630.44,1452,83
3562,1,112.1,112.1,1453,17
3563,1,107.08,107.08,1453,48
3564,5,160.92,804.6,1453,24
3565,3,203.19,609.57,1453,79
3566,1,141.64,141.64,1454,63
3567,4,166.85,667.4,1454,24
3568,1,248.28,248.28,1454,12
3569,2,73.86,147.72,1454,59
3570,6,63.39,380.34,1455,39
3571,4,84.06,336.24,1456,7
3572,3,235.21,705.63,1456,28
3573,4,41.56,166.24,1456,44
3574,4,242.82,971.28,1456,76
3575,3,6.28,18.84,1457,94
3576,1,150.14,150.14,1457,37
3577,4,83.11,332.44,1458,91
3578,5,221.46,1107.3,1458,55
3579,2,107.55,215.1,1458,31
3580,6,141.64,849.84,1458,63
3581,1,167.34,167.34,1459,24
3582,4,144.14,576.56,1459,49
3583,1,171.39,171.39,1459,9
3584,1,155.37,155.37,1460,74
3585,1,152.05,152.05,1460,77
3586,3,148.13,444.39,1460,83
3587,4,57.78,231.12,1461,113
3588,3,60.17,180.51,1462,90
3589,5,42.33,211.65,1462,44
3590,5,148.6,743,1463,37
3591,2,79.86,159.72,1464,68
3592,1,118.07,118.07,1464,31
3593,4,101.18,404.72,1464,48
3594,6,41.67,250.02,1464,15
3595,5,186.68,933.4,1465,46
3596,3,12.79,38.37,1465,36
3597,6,221.76,1330.56,1466,29
3598,5,195.3,976.5,1467,46
3599,3,257.8,773.4,1467,23
3600,3,184.15,552.45,1467,79
3601,2,23.37,46.74,1467,20
3602,4,95.17,380.68,1468,103
3603,5,203.36,1016.8,1468,46
3604,6,231.35,1388.1,1468,71
3605,1,218.2,218.2,1469,55
3606,5,91.58,457.9,1470,7
3607,1,246.62,246.62,1471,23
3608,3,60.17,180.51,1471,90
3609,6,141.27,847.62,1472,49
3610,1,140.38,140.38,1472,8
3611,5,244.26,1221.3,1472,23
3612,1,160.92,160.92,1472,24
3613,3,106.58,319.74,1473,48
3614,4,218.4,873.6,1473,73
3615,1,229.34,229.34,1473,108
3616,5,256.97,1284.85,1474,92
3617,4,202.39,809.56,1474,1
3618,5,195.18,975.9,1475,73
3619,1,229.62,229.62,1475,112
3620,6,58.6,351.6,1476,113
3621,1,170.66,170.66,1476,3
3622,4,35.19,140.76,1476,85
3623,5,61.96,309.8,1477,90
3624,2,110.73,221.46,1477,6
3625,4,146.29,585.16,1477,27
3626,2,156.67,313.34,1477,30
3627,4,12.21,48.84,1478,36
3628,4,220.36,881.44,1478,104
3629,4,140.45,561.8,1478,63
3630,5,239.6,1198,1478,56
3631,3,237.11,711.33,1479,16
3632,2,156.28,312.56,1480,24
3633,4,56.76,227.04,1480,19
3634,3,171.39,514.17,1480,9
3635,1,257.8,257.8,1481,23
3636,2,207.46,414.92,1482,29
3637,5,113.83,569.15,1482,82
3638,1,97.36,97.36,1482,48
3639,2,77.74,155.48,1482,35
3640,1,117.76,117.76,1483,82
3641,5,251.94,1259.7,1484,71
3642,6,108.9,653.4,1484,48
3643,5,143.52,717.6,1485,74
3644,2,61.06,122.12,1485,90
3645,1,148.46,148.46,1485,83
3646,1,22.78,22.78,1485,67
3647,2,60.53,121.06,1486,39
3648,5,209.26,1046.3,1486,29
3649,1,33.23,33.23,1486,85
3650,4,231.97,927.88,1486,101
3651,5,248.28,1241.4,1487,12
3652,1,193.53,193.53,1487,51
3653,4,110.69,442.76,1487,6
3654,2,22.45,44.9,1487,67
3655,2,12.21,24.42,1488,36
3656,3,155.62,466.86,1488,49
3657,6,239.6,1437.6,1488,56
3658,3,73.97,221.91,1489,59
3659,4,53.65,214.6,1489,114
3660,6,151.33,907.98,1489,24
3661,5,59.79,298.95,1490,19
3662,4,121,484,1490,109
3663,2,84.16,168.32,1490,7
3664,3,182.06,546.18,1490,1
3665,4,156.58,626.32,1491,24
3666,6,249.74,1498.44,1492,16
3667,5,238,1190,1492,106
3668,4,141.87,567.48,1492,63
3669,6,57.55,345.3,1493,114
3670,4,26.35,105.4,1493,97
3671,4,59.45,237.8,1493,39
3672,6,242.82,1456.92,1494,76
3673,3,229.62,688.86,1494,112
3674,3,204.49,613.47,1494,46
3675,2,146.29,292.58,1494,27
3676,6,45.92,275.52,1495,11
3677,4,29.64,118.56,1496,66
3678,5,216.36,1081.8,1497,72
3679,3,42.82,128.46,1497,15
3680,3,26.43,79.29,1497,14
3681,6,220.91,1325.46,1497,112
3682,2,180.47,360.94,1498,51
3683,6,13.24,79.44,1499,41
3684,1,190.79,190.79,1499,10
3685,4,134.96,539.84,1500,93
3686,5,155.96,779.8,1500,87
3687,3,98.98,296.94,1500,48
